clinic_id,clinic_name,remoteness_score,population_served,medicine_name,medicine_category,month,year,month_num,is_rainy_season,beginning_stock,quantity_received,quantity_dispensed,ending_stock,patient_visits,days_since_last_delivery,consumption_rate,stock_to_consumption_ratio,rolling_avg_consumption,prev_month_stockout,stockout
2,General Santos RHU,0.15,45000,Amoxicillin 500mg,Antibiotic,2022-01,2022,1,0,116,94,68,142,63,11,2.27,2.09,67.33,0,0
2,General Santos RHU,0.15,45000,Amoxicillin 500mg,Antibiotic,2022-02,2022,2,0,92,108,52,148,46,7,1.73,2.85,60.0,0,0
2,General Santos RHU,0.15,45000,Amoxicillin 500mg,Antibiotic,2022-03,2022,3,0,63,87,61,89,55,11,2.03,1.46,60.33,0,0
2,General Santos RHU,0.15,45000,Amoxicillin 500mg,Antibiotic,2022-04,2022,4,0,86,0,38,48,33,72,1.27,1.26,50.33,0,0
2,General Santos RHU,0.15,45000,Amoxicillin 500mg,Antibiotic,2022-05,2022,5,0,40,124,38,126,42,17,1.27,3.32,45.67,0,0
2,General Santos RHU,0.15,45000,Amoxicillin 500mg,Antibiotic,2022-06,2022,6,1,53,174,77,150,76,32,2.57,1.95,51.0,0,0
2,General Santos RHU,0.15,45000,Amoxicillin 500mg,Antibiotic,2022-07,2022,7,1,84,0,75,9,88,81,2.5,0.12,63.33,0,1
2,General Santos RHU,0.15,45000,Amoxicillin 500mg,Antibiotic,2022-08,2022,8,1,142,155,73,224,66,12,2.43,3.07,75.0,1,0
2,General Santos RHU,0.15,45000,Amoxicillin 500mg,Antibiotic,2022-09,2022,9,1,122,170,96,196,108,9,3.2,2.04,81.33,0,0
2,General Santos RHU,0.15,45000,Amoxicillin 500mg,Antibiotic,2022-10,2022,10,1,138,136,56,218,48,26,1.87,3.89,75.0,0,0
2,General Santos RHU,0.15,45000,Amoxicillin 500mg,Antibiotic,2022-11,2022,11,1,82,144,58,168,66,27,1.93,2.9,70.0,0,0
2,General Santos RHU,0.15,45000,Amoxicillin 500mg,Antibiotic,2022-12,2022,12,0,61,127,56,132,65,13,1.87,2.36,56.67,0,0
2,General Santos RHU,0.15,45000,Amoxicillin 500mg,Antibiotic,2023-01,2023,1,0,106,87,56,137,58,8,1.87,2.45,56.67,0,0
2,General Santos RHU,0.15,45000,Amoxicillin 500mg,Antibiotic,2023-02,2023,2,0,95,0,52,43,56,82,1.73,0.83,54.67,0,0
2,General Santos RHU,0.15,45000,Amoxicillin 500mg,Antibiotic,2023-03,2023,3,0,95,88,68,115,60,31,2.27,1.69,58.67,0,0
2,General Santos RHU,0.15,45000,Amoxicillin 500mg,Antibiotic,2023-04,2023,4,0,108,109,65,152,64,20,2.17,2.34,61.67,0,0
2,General Santos RHU,0.15,45000,Amoxicillin 500mg,Antibiotic,2023-05,2023,5,0,106,123,47,182,39,17,1.57,3.87,60.0,0,0
2,General Santos RHU,0.15,45000,Amoxicillin 500mg,Antibiotic,2023-06,2023,6,1,63,168,60,171,57,30,2.0,2.85,57.33,0,0
2,General Santos RHU,0.15,45000,Amoxicillin 500mg,Antibiotic,2023-07,2023,7,1,106,163,68,201,68,27,2.27,2.96,58.33,0,0
2,General Santos RHU,0.15,45000,Amoxicillin 500mg,Antibiotic,2023-08,2023,8,1,87,159,63,183,63,34,2.1,2.9,63.67,0,0
2,General Santos RHU,0.15,45000,Amoxicillin 500mg,Antibiotic,2023-09,2023,9,1,70,160,76,154,86,23,2.53,2.03,69.0,0,0
2,General Santos RHU,0.15,45000,Amoxicillin 500mg,Antibiotic,2023-10,2023,10,1,119,143,78,184,89,24,2.6,2.36,72.33,0,0
2,General Santos RHU,0.15,45000,Amoxicillin 500mg,Antibiotic,2023-11,2023,11,1,122,128,58,192,52,25,1.93,3.31,70.67,0,0
2,General Santos RHU,0.15,45000,Amoxicillin 500mg,Antibiotic,2023-12,2023,12,0,79,128,68,139,61,31,2.27,2.04,68.0,0,0
2,General Santos RHU,0.15,45000,Amoxicillin 500mg,Antibiotic,2024-01,2024,1,0,81,91,66,106,57,12,2.2,1.61,64.0,0,0
2,General Santos RHU,0.15,45000,Amoxicillin 500mg,Antibiotic,2024-02,2024,2,0,77,88,41,124,46,16,1.37,3.02,58.33,0,0
2,General Santos RHU,0.15,45000,Amoxicillin 500mg,Antibiotic,2024-03,2024,3,0,54,0,48,6,42,47,1.6,0.12,51.67,0,1
2,General Santos RHU,0.15,45000,Amoxicillin 500mg,Antibiotic,2024-04,2024,4,0,78,103,63,118,63,15,2.1,1.87,50.67,1,0
2,General Santos RHU,0.15,45000,Amoxicillin 500mg,Antibiotic,2024-05,2024,5,0,70,89,60,99,62,12,2.0,1.65,57.0,0,0
2,General Santos RHU,0.15,45000,Amoxicillin 500mg,Antibiotic,2024-06,2024,6,1,84,170,97,157,88,11,3.23,1.62,73.33,0,0
2,General Santos RHU,0.15,45000,Amoxicillin 500mg,Antibiotic,2024-07,2024,7,1,113,0,73,40,64,32,2.43,0.55,76.67,0,0
2,General Santos RHU,0.15,45000,Amoxicillin 500mg,Antibiotic,2024-08,2024,8,1,90,173,56,207,55,16,1.87,3.7,75.33,0,0
2,General Santos RHU,0.15,45000,Amoxicillin 500mg,Antibiotic,2024-09,2024,9,1,69,163,66,166,59,33,2.2,2.52,65.0,0,0
2,General Santos RHU,0.15,45000,Amoxicillin 500mg,Antibiotic,2024-10,2024,10,1,120,146,76,190,65,10,2.53,2.5,66.0,0,0
2,General Santos RHU,0.15,45000,Amoxicillin 500mg,Antibiotic,2024-11,2024,11,1,101,151,63,189,52,14,2.1,3.0,68.33,0,0
2,General Santos RHU,0.15,45000,Amoxicillin 500mg,Antibiotic,2024-12,2024,12,0,66,94,40,120,43,23,1.33,3.0,59.67,0,0
2,General Santos RHU,0.15,45000,Amoxicillin 500mg,Antibiotic,2025-01,2025,1,0,42,100,39,103,42,17,1.3,2.64,47.33,0,0
2,General Santos RHU,0.15,45000,Amoxicillin 500mg,Antibiotic,2025-02,2025,2,0,45,121,65,101,63,18,2.17,1.55,48.0,0,0
2,General Santos RHU,0.15,45000,Amoxicillin 500mg,Antibiotic,2025-03,2025,3,0,125,115,61,179,65,18,2.03,2.93,55.0,0,0
2,General Santos RHU,0.15,45000,Amoxicillin 500mg,Antibiotic,2025-04,2025,4,0,85,110,55,140,54,9,1.83,2.55,60.33,0,0
2,General Santos RHU,0.15,45000,Amoxicillin 500mg,Antibiotic,2025-05,2025,5,0,85,110,53,142,49,16,1.77,2.68,56.33,0,0
2,General Santos RHU,0.15,45000,Amoxicillin 500mg,Antibiotic,2025-06,2025,6,1,56,138,85,109,83,12,2.83,1.28,64.33,0,0
2,General Santos RHU,0.15,45000,Amoxicillin 500mg,Antibiotic,2025-07,2025,7,1,113,148,61,200,61,13,2.03,3.28,66.33,0,0
2,General Santos RHU,0.15,45000,Amoxicillin 500mg,Antibiotic,2025-08,2025,8,1,72,158,66,164,64,12,2.2,2.48,70.67,0,0
2,General Santos RHU,0.15,45000,Amoxicillin 500mg,Antibiotic,2025-09,2025,9,1,76,171,89,158,98,11,2.97,1.78,72.0,0,0
2,General Santos RHU,0.15,45000,Amoxicillin 500mg,Antibiotic,2025-10,2025,10,1,157,170,87,240,78,28,2.9,2.76,80.67,0,0
2,General Santos RHU,0.15,45000,Amoxicillin 500mg,Antibiotic,2025-11,2025,11,1,113,128,56,185,54,22,1.87,3.3,77.33,0,0
2,General Santos RHU,0.15,45000,Amoxicillin 500mg,Antibiotic,2025-12,2025,12,0,64,107,70,101,62,8,2.33,1.44,71.0,0,0
2,General Santos RHU,0.15,45000,Amoxicillin 500mg,Antibiotic,2026-01,2026,1,0,80,123,54,149,53,19,1.8,2.76,60.0,0,0
2,General Santos RHU,0.15,45000,Amoxicillin 500mg,Antibiotic,2026-02,2026,2,0,72,95,61,106,64,13,2.03,1.74,61.67,0,0
2,General Santos RHU,0.15,45000,Amoxicillin 500mg,Antibiotic,2026-03,2026,3,0,84,0,42,42,37,63,1.4,1.0,52.33,0,0
2,General Santos RHU,0.15,45000,Co-Amoxiclav 625mg,Antibiotic,2021-01,2021,1,0,108,126,69,165,67,28,2.3,2.39,69.0,0,0
2,General Santos RHU,0.15,45000,Co-Amoxiclav 625mg,Antibiotic,2021-02,2021,2,0,133,98,58,173,54,26,1.93,2.98,63.5,0,0
2,General Santos RHU,0.15,45000,Co-Amoxiclav 625mg,Antibiotic,2021-03,2021,3,0,64,104,58,110,69,12,1.93,1.9,61.67,0,0
2,General Santos RHU,0.15,45000,Co-Amoxiclav 625mg,Antibiotic,2021-04,2021,4,0,103,114,69,148,57,9,2.3,2.14,61.67,0,0
2,General Santos RHU,0.15,45000,Co-Amoxiclav 625mg,Antibiotic,2021-05,2021,5,0,119,111,55,175,49,25,1.83,3.18,60.67,0,0
2,General Santos RHU,0.15,45000,Co-Amoxiclav 625mg,Antibiotic,2021-06,2021,6,1,86,172,57,201,47,8,1.9,3.53,60.33,0,0
2,General Santos RHU,0.15,45000,Co-Amoxiclav 625mg,Antibiotic,2021-07,2021,7,1,92,152,74,170,86,23,2.47,2.3,62.0,0,0
2,General Santos RHU,0.15,45000,Co-Amoxiclav 625mg,Antibiotic,2021-08,2021,8,1,143,170,68,245,79,27,2.27,3.6,66.33,0,0
2,General Santos RHU,0.15,45000,Co-Amoxiclav 625mg,Antibiotic,2021-09,2021,9,1,87,128,82,133,89,33,2.73,1.62,74.67,0,0
2,General Santos RHU,0.15,45000,Co-Amoxiclav 625mg,Antibiotic,2021-10,2021,10,1,96,179,57,218,45,22,1.9,3.82,69.0,0,0
2,General Santos RHU,0.15,45000,Co-Amoxiclav 625mg,Antibiotic,2021-11,2021,11,1,93,135,73,155,60,33,2.43,2.12,70.67,0,0
2,General Santos RHU,0.15,45000,Co-Amoxiclav 625mg,Antibiotic,2021-12,2021,12,0,99,115,42,172,49,12,1.4,4.1,57.33,0,0
2,General Santos RHU,0.15,45000,Co-Amoxiclav 625mg,Antibiotic,2022-01,2022,1,0,75,88,41,122,47,32,1.37,2.98,52.0,0,0
2,General Santos RHU,0.15,45000,Co-Amoxiclav 625mg,Antibiotic,2022-02,2022,2,0,61,115,57,119,60,16,1.9,2.09,46.67,0,0
2,General Santos RHU,0.15,45000,Co-Amoxiclav 625mg,Antibiotic,2022-03,2022,3,0,69,88,56,101,48,29,1.87,1.8,51.33,0,0
2,General Santos RHU,0.15,45000,Co-Amoxiclav 625mg,Antibiotic,2022-04,2022,4,0,85,95,50,130,42,27,1.67,2.6,54.33,0,0
2,General Santos RHU,0.15,45000,Co-Amoxiclav 625mg,Antibiotic,2022-05,2022,5,0,79,87,48,118,45,25,1.6,2.46,51.33,0,0
2,General Santos RHU,0.15,45000,Co-Amoxiclav 625mg,Antibiotic,2022-06,2022,6,1,81,174,64,191,72,16,2.13,2.98,54.0,0,0
2,General Santos RHU,0.15,45000,Co-Amoxiclav 625mg,Antibiotic,2022-07,2022,7,1,74,172,68,178,57,7,2.27,2.62,60.0,0,0
2,General Santos RHU,0.15,45000,Co-Amoxiclav 625mg,Antibiotic,2022-08,2022,8,1,92,157,56,193,56,32,1.87,3.45,62.67,0,0
2,General Santos RHU,0.15,45000,Co-Amoxiclav 625mg,Antibiotic,2022-09,2022,9,1,94,124,80,138,89,11,2.67,1.73,68.0,0,0
2,General Santos RHU,0.15,45000,Co-Amoxiclav 625mg,Antibiotic,2022-10,2022,10,1,105,146,75,176,88,27,2.5,2.35,70.33,0,0
2,General Santos RHU,0.15,45000,Co-Amoxiclav 625mg,Antibiotic,2022-11,2022,11,1,89,131,54,166,55,28,1.8,3.07,69.67,0,0
2,General Santos RHU,0.15,45000,Co-Amoxiclav 625mg,Antibiotic,2022-12,2022,12,0,80,126,57,149,46,30,1.9,2.61,62.0,0,0
2,General Santos RHU,0.15,45000,Co-Amoxiclav 625mg,Antibiotic,2023-01,2023,1,0,66,96,54,108,62,22,1.8,2.0,55.0,0,0
2,General Santos RHU,0.15,45000,Co-Amoxiclav 625mg,Antibiotic,2023-02,2023,2,0,97,125,56,166,52,11,1.87,2.96,55.67,0,0
2,General Santos RHU,0.15,45000,Co-Amoxiclav 625mg,Antibiotic,2023-03,2023,3,0,73,101,50,124,59,29,1.67,2.48,53.33,0,0
2,General Santos RHU,0.15,45000,Co-Amoxiclav 625mg,Antibiotic,2023-04,2023,4,0,64,94,64,94,62,22,2.13,1.47,56.67,0,0
2,General Santos RHU,0.15,45000,Co-Amoxiclav 625mg,Antibiotic,2023-05,2023,5,0,76,0,59,17,68,79,1.97,0.29,57.67,0,0
2,General Santos RHU,0.15,45000,Co-Amoxiclav 625mg,Antibiotic,2023-06,2023,6,1,89,125,83,131,72,28,2.77,1.58,68.67,0,0
2,General Santos RHU,0.15,45000,Co-Amoxiclav 625mg,Antibiotic,2023-07,2023,7,1,125,127,68,184,70,25,2.27,2.71,70.0,0,0
2,General Santos RHU,0.15,45000,Co-Amoxiclav 625mg,Antibiotic,2023-08,2023,8,1,83,130,58,155,61,10,1.93,2.67,69.67,0,0
2,General Santos RHU,0.15,45000,Co-Amoxiclav 625mg,Antibiotic,2023-09,2023,9,1,67,134,63,138,54,10,2.1,2.19,63.0,0,0
2,General Santos RHU,0.15,45000,Co-Amoxiclav 625mg,Antibiotic,2023-10,2023,10,1,80,148,83,145,87,22,2.77,1.75,68.0,0,0
2,General Santos RHU,0.15,45000,Co-Amoxiclav 625mg,Antibiotic,2023-11,2023,11,1,118,131,76,173,65,22,2.53,2.28,74.0,0,0
2,General Santos RHU,0.15,45000,Co-Amoxiclav 625mg,Antibiotic,2023-12,2023,12,0,147,96,59,184,70,26,1.97,3.12,72.67,0,0
2,General Santos RHU,0.15,45000,Co-Amoxiclav 625mg,Antibiotic,2024-01,2024,1,0,106,105,46,165,40,13,1.53,3.59,60.33,0,0
2,General Santos RHU,0.15,45000,Co-Amoxiclav 625mg,Antibiotic,2024-02,2024,2,0,72,105,44,133,36,17,1.47,3.02,49.67,0,0
2,General Santos RHU,0.15,45000,Co-Amoxiclav 625mg,Antibiotic,2024-03,2024,3,0,75,89,43,121,49,15,1.43,2.81,44.33,0,0
2,General Santos RHU,0.15,45000,Co-Amoxiclav 625mg,Antibiotic,2024-04,2024,4,0,51,100,46,105,36,16,1.53,2.28,44.33,0,0
2,General Santos RHU,0.15,45000,Co-Amoxiclav 625mg,Antibiotic,2024-05,2024,5,0,74,121,38,157,36,22,1.27,4.13,42.33,0,0
2,General Santos RHU,0.15,45000,Co-Amoxiclav 625mg,Antibiotic,2024-06,2024,6,1,69,123,95,97,113,16,3.17,1.02,59.67,0,0
2,General Santos RHU,0.15,45000,Co-Amoxiclav 625mg,Antibiotic,2024-07,2024,7,1,169,0,94,75,85,67,3.13,0.8,75.67,0,0
2,General Santos RHU,0.15,45000,Co-Amoxiclav 625mg,Antibiotic,2024-08,2024,8,1,156,125,56,225,54,8,1.87,4.02,81.67,0,0
2,General Santos RHU,0.15,45000,Co-Amoxiclav 625mg,Antibiotic,2024-09,2024,9,1,108,0,88,20,75,61,2.93,0.23,79.33,0,1
2,General Santos RHU,0.15,45000,Co-Amoxiclav 625mg,Antibiotic,2024-10,2024,10,1,109,133,86,156,86,15,2.87,1.81,76.67,1,0
2,General Santos RHU,0.15,45000,Co-Amoxiclav 625mg,Antibiotic,2024-11,2024,11,1,139,130,68,201,81,18,2.27,2.96,80.67,0,0
2,General Santos RHU,0.15,45000,Co-Amoxiclav 625mg,Antibiotic,2024-12,2024,12,0,72,114,42,144,34,18,1.4,3.43,65.33,0,0
2,General Santos RHU,0.15,45000,Co-Amoxiclav 625mg,Antibiotic,2025-01,2025,1,0,55,89,63,81,56,16,2.1,1.29,57.67,0,0
2,General Santos RHU,0.15,45000,Co-Amoxiclav 625mg,Antibiotic,2025-02,2025,2,0,86,89,61,114,53,12,2.03,1.87,55.33,0,0
2,General Santos RHU,0.15,45000,Co-Amoxiclav 625mg,Antibiotic,2025-03,2025,3,0,65,123,56,132,51,12,1.87,2.36,60.0,0,0
2,General Santos RHU,0.15,45000,Co-Amoxiclav 625mg,Antibiotic,2025-04,2025,4,0,103,112,63,152,65,13,2.1,2.41,60.0,0,0
2,General Santos RHU,0.15,45000,Co-Amoxiclav 625mg,Antibiotic,2025-05,2025,5,0,101,114,67,148,57,27,2.23,2.21,62.0,0,0
2,General Santos RHU,0.15,45000,Co-Amoxiclav 625mg,Antibiotic,2025-06,2025,6,1,114,151,63,202,55,31,2.1,3.21,64.33,0,0
2,General Santos RHU,0.15,45000,Co-Amoxiclav 625mg,Antibiotic,2025-07,2025,7,1,106,141,96,151,84,14,3.2,1.57,75.33,0,0
2,General Santos RHU,0.15,45000,Co-Amoxiclav 625mg,Antibiotic,2025-08,2025,8,1,155,152,84,223,98,24,2.8,2.65,81.0,0,0
2,General Santos RHU,0.15,45000,Co-Amoxiclav 625mg,Antibiotic,2025-09,2025,9,1,142,165,53,254,51,21,1.77,4.79,77.67,0,0
2,General Santos RHU,0.15,45000,Co-Amoxiclav 625mg,Antibiotic,2025-10,2025,10,1,63,147,97,113,92,27,3.23,1.16,78.0,0,0
2,General Santos RHU,0.15,45000,Co-Amoxiclav 625mg,Antibiotic,2025-11,2025,11,1,123,161,90,194,86,29,3.0,2.16,80.0,0,0
2,General Santos RHU,0.15,45000,Co-Amoxiclav 625mg,Antibiotic,2025-12,2025,12,0,99,0,39,60,42,42,1.3,1.54,75.33,0,0
2,General Santos RHU,0.15,45000,Co-Amoxiclav 625mg,Antibiotic,2026-01,2026,1,0,57,126,70,113,69,20,2.33,1.61,66.33,0,0
2,General Santos RHU,0.15,45000,Co-Amoxiclav 625mg,Antibiotic,2026-02,2026,2,0,110,113,67,156,53,23,2.23,2.33,58.67,0,0
2,General Santos RHU,0.15,45000,Co-Amoxiclav 625mg,Antibiotic,2026-03,2026,3,0,124,127,52,199,46,13,1.73,3.83,63.0,0,0
2,General Santos RHU,0.15,45000,Metronidazole 500mg,Antibiotic,2021-01,2021,1,0,133,92,68,157,71,31,2.27,2.31,68.0,0,0
2,General Santos RHU,0.15,45000,Metronidazole 500mg,Antibiotic,2021-02,2021,2,0,119,93,57,155,55,8,1.9,2.72,62.5,0,0
2,General Santos RHU,0.15,45000,Metronidazole 500mg,Antibiotic,2021-03,2021,3,0,107,102,65,144,76,16,2.17,2.22,63.33,0,0
2,General Santos RHU,0.15,45000,Metronidazole 500mg,Antibiotic,2021-04,2021,4,0,84,91,69,106,73,13,2.3,1.54,63.67,0,0
2,General Santos RHU,0.15,45000,Metronidazole 500mg,Antibiotic,2021-05,2021,5,0,131,107,47,191,55,7,1.57,4.06,60.33,0,0
2,General Santos RHU,0.15,45000,Metronidazole 500mg,Antibiotic,2021-06,2021,6,1,86,140,83,143,86,19,2.77,1.72,66.33,0,0
2,General Santos RHU,0.15,45000,Metronidazole 500mg,Antibiotic,2021-07,2021,7,1,126,0,71,55,63,87,2.37,0.77,67.0,0,0
2,General Santos RHU,0.15,45000,Metronidazole 500mg,Antibiotic,2021-08,2021,8,1,92,134,62,164,55,17,2.07,2.65,72.0,0,0
2,General Santos RHU,0.15,45000,Metronidazole 500mg,Antibiotic,2021-09,2021,9,1,104,137,69,172,58,8,2.3,2.49,67.33,0,0
2,General Santos RHU,0.15,45000,Metronidazole 500mg,Antibiotic,2021-10,2021,10,1,81,168,83,166,93,31,2.77,2.0,71.33,0,0
2,General Santos RHU,0.15,45000,Metronidazole 500mg,Antibiotic,2021-11,2021,11,1,133,158,54,237,45,27,1.8,4.39,68.67,0,0
2,General Santos RHU,0.15,45000,Metronidazole 500mg,Antibiotic,2021-12,2021,12,0,102,119,64,157,61,10,2.13,2.45,67.0,0,0
2,General Santos RHU,0.15,45000,Metronidazole 500mg,Antibiotic,2022-01,2022,1,0,106,95,40,161,42,13,1.33,4.03,52.67,0,0
2,General Santos RHU,0.15,45000,Metronidazole 500mg,Antibiotic,2022-02,2022,2,0,70,98,63,105,55,17,2.1,1.67,55.67,0,0
2,General Santos RHU,0.15,45000,Metronidazole 500mg,Antibiotic,2022-03,2022,3,0,87,0,43,44,44,68,1.43,1.02,48.67,0,0
2,General Santos RHU,0.15,45000,Metronidazole 500mg,Antibiotic,2022-04,2022,4,0,81,92,58,115,46,8,1.93,1.98,54.67,0,0
2,General Santos RHU,0.15,45000,Metronidazole 500mg,Antibiotic,2022-05,2022,5,0,63,101,60,104,48,26,2.0,1.73,53.67,0,0
2,General Santos RHU,0.15,45000,Metronidazole 500mg,Antibiotic,2022-06,2022,6,1,89,162,77,174,75,8,2.57,2.26,65.0,0,0
2,General Santos RHU,0.15,45000,Metronidazole 500mg,Antibiotic,2022-07,2022,7,1,102,153,87,168,76,11,2.9,1.93,74.67,0,0
2,General Santos RHU,0.15,45000,Metronidazole 500mg,Antibiotic,2022-08,2022,8,1,103,0,92,11,96,41,3.07,0.12,85.33,0,1
2,General Santos RHU,0.15,45000,Metronidazole 500mg,Antibiotic,2022-09,2022,9,1,118,128,87,159,89,34,2.9,1.83,88.67,1,0
2,General Santos RHU,0.15,45000,Metronidazole 500mg,Antibiotic,2022-10,2022,10,1,126,128,97,157,97,24,3.23,1.62,92.0,0,0
2,General Santos RHU,0.15,45000,Metronidazole 500mg,Antibiotic,2022-11,2022,11,1,124,120,83,161,93,31,2.77,1.94,89.0,0,0
2,General Santos RHU,0.15,45000,Metronidazole 500mg,Antibiotic,2022-12,2022,12,0,106,91,41,156,34,24,1.37,3.8,73.67,0,0
2,General Santos RHU,0.15,45000,Metronidazole 500mg,Antibiotic,2023-01,2023,1,0,77,116,38,155,39,23,1.27,4.08,54.0,0,0
2,General Santos RHU,0.15,45000,Metronidazole 500mg,Antibiotic,2023-02,2023,2,0,64,91,58,97,51,13,1.93,1.67,45.67,0,0
2,General Santos RHU,0.15,45000,Metronidazole 500mg,Antibiotic,2023-03,2023,3,0,75,91,51,115,41,29,1.7,2.25,49.0,0,0
2,General Santos RHU,0.15,45000,Metronidazole 500mg,Antibiotic,2023-04,2023,4,0,56,106,65,97,67,17,2.17,1.49,58.0,0,0
2,General Santos RHU,0.15,45000,Metronidazole 500mg,Antibiotic,2023-05,2023,5,0,90,107,68,129,68,19,2.27,1.9,61.33,0,0
2,General Santos RHU,0.15,45000,Metronidazole 500mg,Antibiotic,2023-06,2023,6,1,74,156,89,141,83,28,2.97,1.58,74.0,0,0
2,General Santos RHU,0.15,45000,Metronidazole 500mg,Antibiotic,2023-07,2023,7,1,156,140,78,218,69,10,2.6,2.79,78.33,0,0
2,General Santos RHU,0.15,45000,Metronidazole 500mg,Antibiotic,2023-08,2023,8,1,89,131,97,123,107,23,3.23,1.27,88.0,0,0
2,General Santos RHU,0.15,45000,Metronidazole 500mg,Antibiotic,2023-09,2023,9,1,148,142,54,236,50,23,1.8,4.37,76.33,0,0
2,General Santos RHU,0.15,45000,Metronidazole 500mg,Antibiotic,2023-10,2023,10,1,70,150,83,137,77,33,2.77,1.65,78.0,0,0
2,General Santos RHU,0.15,45000,Metronidazole 500mg,Antibiotic,2023-11,2023,11,1,139,146,87,198,76,12,2.9,2.28,74.67,0,0
2,General Santos RHU,0.15,45000,Metronidazole 500mg,Antibiotic,2023-12,2023,12,0,164,0,47,117,51,76,1.57,2.49,72.33,0,0
2,General Santos RHU,0.15,45000,Metronidazole 500mg,Antibiotic,2024-01,2024,1,0,57,101,39,119,44,32,1.3,3.05,57.67,0,0
2,General Santos RHU,0.15,45000,Metronidazole 500mg,Antibiotic,2024-02,2024,2,0,50,108,51,107,44,10,1.7,2.1,45.67,0,0
2,General Santos RHU,0.15,45000,Metronidazole 500mg,Antibiotic,2024-03,2024,3,0,96,0,40,56,35,54,1.33,1.4,43.33,0,0
2,General Santos RHU,0.15,45000,Metronidazole 500mg,Antibiotic,2024-04,2024,4,0,46,0,48,0,39,38,1.6,0.0,46.33,0,1
2,General Santos RHU,0.15,45000,Metronidazole 500mg,Antibiotic,2024-05,2024,5,0,61,88,59,90,70,27,1.97,1.53,49.0,1,0
2,General Santos RHU,0.15,45000,Metronidazole 500mg,Antibiotic,2024-06,2024,6,1,105,157,57,205,54,29,1.9,3.6,54.67,0,0
2,General Santos RHU,0.15,45000,Metronidazole 500mg,Antibiotic,2024-07,2024,7,1,93,173,58,208,60,17,1.93,3.59,58.0,0,0
2,General Santos RHU,0.15,45000,Metronidazole 500mg,Antibiotic,2024-08,2024,8,1,66,177,56,187,45,29,1.87,3.34,57.0,0,0
2,General Santos RHU,0.15,45000,Metronidazole 500mg,Antibiotic,2024-09,2024,9,1,82,0,91,0,92,37,3.03,0.0,68.33,0,1
2,General Santos RHU,0.15,45000,Metronidazole 500mg,Antibiotic,2024-10,2024,10,1,108,150,92,166,102,9,3.07,1.8,79.67,1,0
2,General Santos RHU,0.15,45000,Metronidazole 500mg,Antibiotic,2024-11,2024,11,1,152,164,97,219,84,30,3.23,2.26,93.33,0,0
2,General Santos RHU,0.15,45000,Metronidazole 500mg,Antibiotic,2024-12,2024,12,0,166,92,43,215,34,28,1.43,5.0,77.33,0,0
2,General Santos RHU,0.15,45000,Metronidazole 500mg,Antibiotic,2025-01,2025,1,0,45,124,53,116,61,34,1.77,2.19,64.33,0,0
2,General Santos RHU,0.15,45000,Metronidazole 500mg,Antibiotic,2025-02,2025,2,0,102,92,53,141,51,7,1.77,2.66,49.67,0,0
2,General Santos RHU,0.15,45000,Metronidazole 500mg,Antibiotic,2025-03,2025,3,0,72,124,52,144,47,20,1.73,2.77,52.67,0,0
2,General Santos RHU,0.15,45000,Metronidazole 500mg,Antibiotic,2025-04,2025,4,0,63,112,55,120,47,23,1.83,2.18,53.33,0,0
2,General Santos RHU,0.15,45000,Metronidazole 500mg,Antibiotic,2025-05,2025,5,0,76,87,53,110,44,12,1.77,2.08,53.33,0,0
2,General Santos RHU,0.15,45000,Metronidazole 500mg,Antibiotic,2025-06,2025,6,1,62,159,66,155,56,8,2.2,2.35,58.0,0,0
2,General Santos RHU,0.15,45000,Metronidazole 500mg,Antibiotic,2025-07,2025,7,1,107,176,98,185,78,18,3.27,1.89,72.33,0,0
2,General Santos RHU,0.15,45000,Metronidazole 500mg,Antibiotic,2025-08,2025,8,1,164,176,62,278,51,28,2.07,4.48,75.33,0,0
2,General Santos RHU,0.15,45000,Metronidazole 500mg,Antibiotic,2025-09,2025,9,1,116,139,64,191,70,34,2.13,2.98,74.67,0,0
2,General Santos RHU,0.15,45000,Metronidazole 500mg,Antibiotic,2025-10,2025,10,1,74,141,55,160,54,11,1.83,2.91,60.33,0,0
2,General Santos RHU,0.15,45000,Metronidazole 500mg,Antibiotic,2025-11,2025,11,1,82,121,57,146,51,11,1.9,2.56,58.67,0,0
2,General Santos RHU,0.15,45000,Metronidazole 500mg,Antibiotic,2025-12,2025,12,0,69,90,63,96,68,20,2.1,1.52,58.33,0,0
2,General Santos RHU,0.15,45000,Metronidazole 500mg,Antibiotic,2026-01,2026,1,0,69,108,43,134,50,12,1.43,3.12,54.33,0,0
2,General Santos RHU,0.15,45000,Metronidazole 500mg,Antibiotic,2026-02,2026,2,0,51,122,67,106,68,22,2.23,1.58,57.67,0,0
2,General Santos RHU,0.15,45000,Metronidazole 500mg,Antibiotic,2026-03,2026,3,0,93,95,49,139,47,8,1.63,2.84,53.0,0,0
2,General Santos RHU,0.15,45000,Oral Rehydration Salts,ORS,2021-01,2021,1,0,103,78,46,135,50,16,1.53,2.93,46.0,0,0
2,General Santos RHU,0.15,45000,Oral Rehydration Salts,ORS,2021-02,2021,2,0,71,82,31,122,25,33,1.03,3.94,38.5,0,0
2,General Santos RHU,0.15,45000,Oral Rehydration Salts,ORS,2021-03,2021,3,0,47,95,31,111,29,21,1.03,3.58,36.0,0,0
